1834,159.89.13.100-8333-1037,165,165,165
1835,91.121.108.164-8333-1033,-1,-1,-1,-1
1836,47.75.253.127-8333-1033,-1,-1,-1
1837,46.229.165.143-8333-1037,-1,-1,-1
1838,93.33.192.204-8333-1033,85,42,-1,85
1839,211.110.66.131-8333-13,113,56,113,-1
1840,199.192.20.201-8333-1036,94,46,94,-1
1841,47.74.236.226-8333-1037,-1,-1,-1
1842,51.91.197.151-8333-1033,-1,-1,-1
1843,31.43.140.190-8333-1036,92,46,92,-1
1844,66.232.124.232-8333-13,126,126,126
1845,90.93.122.101-8333-1037,-1,-1,-1
1846,207.180.251.11-8333-1033,101,50,-1,101
1847,192.241.137.219-8333-1037,-1,-1,-1
1848,45.32.146.132-8333-1036,-1,-1,-1,-1
1849,46.229.165.141-8333-1037,-1,-1,-1,-1,-1
1850,37.187.125.193-8333-1037,67,67,67
1851,165.227.34.41-8333-1036,125,125,125
1852,213.193.83.251-8333-1033,60,60,60
1853,155.138.150.198-8333-1036,132,66,132,-1
1854,193.106.29.98-8333-13,-1,-1,-1
1855,213.142.148.25-8333-1037,105,105,105
1856,98.234.76.3-8666-1037,90,44,90,-1
1857,47.89.225.48-8333-1033,153,153,153
1858,18.184.64.254-8333-1033,129,64,129,-1
1859,39.99.143.103-8333-1033,107,53,107,-1
1860,5.9.28.184-8333-13,-1,-1,-1
1861,77.134.172.81-8333-1033,-1,-1,-1,-1
1862,137.220.89.66-8333-1037,-1,-1,-1
1863,99.79.135.85-8333-1033,-1,-1,-1
1864,96.32.138.18-8333-13,88,44,-1,88
1865,69.73.28.41-8333-1037,-1,-1,-1
1866,54.226.19.210-8333-1033,-1,-1,-1,-1
1867,45.63.41.181-8333-1036,108,104,99,108
1868,47.150.169.179-8333-1037,-1,-1,-1
1869,35.212.84.170-8333-1037,-1,-1,-1
1870,2.10.253.239-8333-1033,24,24,24
1871,207.180.221.253-8333-1037,-1,-1,-1
1872,13.229.62.76-8333-13,-1,-1,-1,-1,-1
1873,135.23.65.218-8333-1033,127,122,127,117
1874,37.187.96.95-8333-1037,-1,-1,-1
1875,178.63.75.156-8333-1037,-1,-1,-1,-1
1876,47.52.193.217-8333-1037,108,54,108,-1
1877,93.115.20.130-8333-1033,-1,-1,-1
1878,148.66.11.203-8333-13,-1,-1,-1,-1
1879,5.79.90.71-8333-1033,132,60,-1,132,112,-1
1880,64.180.81.171-8333-1037,-1,-1,-1
1881,104.171.223.249-8333-1037,44,44,44
1882,156.19.19.90-8333-1037,-1,-1,-1
1883,51.15.176.153-8333-1037,-1,-1,-1,-1
1884,129.13.189.212-8333-1037,-1,-1,-1,-1
1885,167.71.59.56-8333-1037,-1,-1,-1
1886,46.4.92.21-8333-1037,-1,-1,-1
1887,173.212.243.27-7662-1037,-1,-1,-1,-1
1888,95.216.21.47-8333-1037,-1,-1,-1
1889,37.187.31.161-8333-13,137,68,-1,137
1890,88.99.16.70-8333-1033,88,29,-1,-1,88
1891,217.182.95.21-8333-12,-1,-1,-1
1892,176.9.80.243-8333-13,139,46,-1,-1,139
1893,95.179.244.113-8333-1036,-1,-1,-1,-1
1894,159.69.85.209-8011-1036,-1,-1,-1,-1
1895,81.8.178.99-8333-1033,-1,-1,-1
1896,80.108.204.6-8333-1033,-1,-1,-1,-1,-1
1897,45.77.105.139-8333-1037,-1,-1,-1
1898,82.199.102.133-8333-1033,-1,-1,-1
1899,212.71.249.77-8333-1033,-1,-1,-1,-1
1900,199.247.10.213-8333-1036,123,123,123
1901,108.61.99.24-8333-1036,-1,-1,-1,-1
1902,78.46.95.150-8433-1037,92,88,83,92
1903,109.133.172.93-8333-1033,-1,-1,-1,-1
1904,109.206.177.21-8333-1037,-1,-1,-1,-1
1905,95.216.32.24-8333-1033,-1,-1,-1
1906,52.194.71.46-8333-13,-1,-1,-1
1907,77.249.146.181-8333-1033,94,88,94,83
1908,185.107.83.55-8333-1037,-1,-1,-1
1909,100.35.103.31-8333-1033,-1,-1,-1
1910,212.8.240.154-8333-1037,-1,-1,-1
1911,130.255.187.86-8333-1036,102,50,-1,102
1912,165.22.44.115-8333-1033,113,56,-1,113
1913,77.120.122.27-8433-1037,77,38,-1,77
1914,104.154.67.72-8333-1037,-1,-1,-1
1915,67.83.186.65-8333-1033,-1,-1,-1,-1
1916,173.28.160.199-8333-1037,61,61,61
1917,107.190.47.97-8833-1037,-1,-1,-1
1918,159.89.178.135-8333-1036,-1,-1,-1
1919,217.23.5.68-8333-13,118,77,-1,118,113
1920,93.21.241.108-8333-1033,-1,-1,-1
1921,24.130.59.246-8333-1033,92,46,92,-1
1922,13.59.142.110-8333-1037,576,191,-1,-1,576
1923,18.222.171.104-8333-1037,-1,-1,-1
1924,93.137.162.250-8333-1033,-1,-1,-1
1925,195.206.105.42-8333-1033,80,58,-1,80,77,76
1926,89.38.97.122-8333-1037,-1,-1,-1,-1
1927,71.146.114.111-8333-1037,-1,-1,-1
1928,207.180.219.243-8333-1032,72,36,-1,72
1929,188.134.88.5-8333-1037,-1,-1,-1
1930,165.22.166.111-8333-1036,135,44,-1,-1,135
1931,213.136.83.223-8333-1032,73,24,-1,73,-1
1932,165.22.102.153-8333-1036,136,68,136,-1
1933,111.90.140.217-8333-1037,-1,-1,-1
1934,37.97.228.224-8333-1037,120,120,120
1935,37.187.103.237-8333-1037,-1,-1,-1
1936,52.210.175.33-8333-1033,-1,-1,-1,-1
1937,70.55.55.110-8333-1033,-1,-1,-1
1938,158.69.79.136-8333-1037,-1,-1,-1
1939,144.76.62.12-8333-13,-1,-1,-1,-1
1940,73.221.249.191-8333-1037,-1,-1,-1,-1
1941,104.237.0.244-8333-1036,-1,-1,-1,-1
1942,86.84.198.19-8333-1033,-1,-1,-1,-1,-1
1943,159.69.57.170-8333-1037,-1,-1,-1
1944,147.192.18.175-8333-1033,55,27,-1,55
1945,99.231.196.126-8333-1033,-1,-1,-1,-1,-1
1946,54.36.62.47-9333-13,-1,-1,-1
1947,37.187.152.121-8333-5,124,41,-1,-1,124
1948,37.191.253.125-8333-1037,-1,-1,-1
1949,103.71.170.141-8333-1037,-1,-1,-1
1950,176.104.25.140-8333-1037,152,76,-1,152
1951,84.194.136.23-8333-1033,-1,-1,-1,-1
1952,179.48.251.41-8333-1037,144,72,144,-1
1953,69.64.33.71-8333-1037,-1,-1,-1
1954,52.198.233.117-8333-1037,-1,-1,-1,-1
1955,34.85.48.10-8333-1037,-1,-1,-1
1956,85.214.78.60-8333-1033,-1,-1,-1
1957,167.71.130.169-8333-1036,93,46,-1,93
1958,82.245.224.97-8333-1033,98,98,98
1959,93.49.98.151-8333-1033,-1,-1,-1
1960,78.55.7.29-8333-1037,-1,-1,-1
1961,176.191.182.3-8333-1033,-1,-1,-1,-1
1962,87.79.127.9-8333-1033,-1,-1,-1
1963,80.111.142.213-8333-1037,-1,-1,-1
1964,192.169.94.29-8333-1032,75,37,-1,75
1965,87.123.40.3-8333-1037,-1,-1,-1
1966,194.158.92.150-8333-1037,-1,-1,-1
1967,87.120.8.5-20008-1037,-1,-1,-1
1968,116.72.183.28-8333-1037,-1,-1,-1
1969,35.128.31.86-8333-1037,-1,-1,-1,-1
1970,149.28.104.164-8333-1036,-1,-1,-1,-1
1971,68.183.201.98-8333-1036,-1,-1,-1,-1
1972,188.134.90.224-8335-1036,55,27,-1,55
1973,195.154.237.102-8333-1037,-1,-1,-1
1974,95.56.140.163-8333-13,-1,-1,-1
1975,159.69.26.123-8333-1037,126,126,126
1976,18.217.164.147-8333-1037,129,129,129
1977,90.145.175.70-8333-1037,-1,-1,-1
1978,47.254.172.215-8333-1036,88,44,88,-1
1979,51.89.6.57-8333-1037,-1,-1,-1
1980,159.89.18.157-8333-1037,228,114,-1,228
1981,93.104.117.71-8333-1033,-1,-1,-1
1982,45.32.200.52-8333-1036,-1,-1,-1,-1
1983,93.46.101.154-8333-1033,-1,-1,-1,-1
1984,90.224.117.204-8333-1033,-1,-1,-1,-1
1985,35.243.70.255-8333-13,-1,-1,-1,-1
1986,213.174.156.70-8333-1037,-1,-1,-1,-1
1987,73.118.225.233-8333-1033,-1,-1,-1,-1
1988,5.9.143.40-8333-1037,108,54,-1,108
1989,213.254.23.116-8333-1033,-1,-1,-1,-1
1990,35.180.146.207-8333-12,-1,-1,-1
1991,46.166.174.76-8333-13,77,77,77
1992,165.22.208.222-8333-1036,117,58,117,-1
1993,85.233.38.5-8333-1033,128,64,128,-1
1994,72.213.63.137-8333-1033,-1,-1,-1
1995,100.14.9.42-8333-1037,-1,-1,-1
1996,71.67.65.230-12503-1037,-1,-1,-1
1997,92.253.144.180-8333-1037,-1,-1,-1
1998,46.36.97.10-8333-1033,-1,-1,-1
1999,178.128.218.195-8333-1036,122,60,-1,122
2000,167.179.69.30-8333-1036,-1,-1,-1,-1
2001,198.13.54.254-8333-1036,-1,-1,-1
2002,45.76.26.34-8333-1036,-1,-1,-1,-1,-1
2003,89.220.197.178-8333-1037,-1,-1,-1,-1
2004,95.211.207.81-8333-1033,-1,-1,-1
2005,35.245.175.76-8333-1037,-1,-1,-1,-1
2006,18.136.103.203-8333-1037,-1,-1,-1
2007,163.172.167.144-8333-1033,140,70,140,-1
2008,144.76.114.239-8333-13,136,133,136,130
2009,128.199.50.7-8333-1033,-1,-1,-1
2010,210.6.113.234-8333-1037,89,89,89
2011,93.105.9.203-8333-1033,91,45,-1,91
2012,157.245.192.248-8333-1036,-1,-1,-1,-1
2013,5.135.160.228-8333-13,129,42,-1,129,-1
2014,167.86.99.169-8333-1036,73,36,-1,73
2015,82.74.56.167-8333-1032,-1,-1,-1
2016,104.131.65.219-33333-13,66,66,66
2017,83.164.131.242-8333-1033,108,35,-1,-1,108
2018,96.255.148.194-8333-1033,95,47,-1,95
2019,100.27.47.106-8333-1033,-1,-1,-1
2020,174.127.171.198-8333-1033,79,39,-1,79
2021,51.81.13.149-8333-1033,-1,-1,-1
2022,173.208.128.10-8333-1037,-1,-1,-1
2023,13.48.25.119-8333-1037,-1,-1,-1
2024,34.226.252.136-8333-1033,-1,-1,-1
2025,72.71.241.243-8333-1033,71,71,71
2026,167.71.189.96-8333-1036,137,68,-1,137
2027,185.132.198.78-8333-1036,-1,-1,-1
2028,89.22.103.213-8333-1037,-1,-1,-1
2029,84.114.111.75-8333-1033,-1,-1,-1
2030,18.202.210.200-12346-1033,66,32,-1,66
2031,50.39.139.68-8333-1037,80,80,80
2032,68.48.133.235-8333-1037,-1,-1,-1,-1
2033,139.99.8.125-8333-37,-1,-1,-1
2034,5.133.65.82-8333-1037,-1,-1,-1
2035,159.65.132.97-8333-1037,-1,-1,-1
2036,13.236.132.166-8333-12,-1,-1,-1
2037,82.14.155.224-8333-1033,86,80,86,73
2038,46.6.11.74-8333-1033,-1,-1,-1,-1
2039,24.184.0.146-8333-1033,79,39,79,-1
2040,51.154.57.233-8333-1033,65,32,-1,65
2041,71.204.162.179-8333-1037,-1,-1,-1
2042,79.152.241.53-8333-1037,-1,-1,-1
2043,45.32.178.127-8333-1036,-1,-1,-1,-1
2044,139.59.46.197-8333-1036,130,64,-1,130
2045,13.125.197.58-8333-1036,-1,-1,-1,-1
2046,13.209.134.247-8333-12,-1,-1,-1
2047,66.42.41.246-8333-1036,-1,-1,-1,-1
2048,178.124.162.209-8333-1033,-1,-1,-1,-1,-1
2049,207.224.118.146-8333-13,110,110,110
2050,180.150.73.100-8333-1037,-1,-1,-1
2051,178.162.201.245-8333-1033,-1,-1,-1,-1,-1
2052,97.104.206.3-8333-1037,90,44,-1,90
2053,165.22.165.234-8333-1032,95,47,-1,95
2054,92.27.205.3-8333-1036,-1,-1,-1
2055,47.56.6.26-8333-1037,-1,-1,-1
2056,54.162.18.23-8333-5,10,4,-1,10
2057,46.4.105.19-8333-13,136,84,-1,136,116
2058,145.239.255.230-8333-1037,-1,-1,-1
2059,199.203.54.27-8333-1033,118,118,118
2060,86.132.90.73-8333-1037,-1,-1,-1
2061,78.46.151.58-8333-1037,-1,-1,-1
2062,91.8.30.32-8333-1037,-1,-1,-1
2063,88.98.198.130-8333-1037,103,51,-1,103
2064,5.135.186.15-8333-1033,149,94,-1,134,149
2065,69.30.241.82-8333-1037,-1,-1,-1
2066,91.92.128.32-8333-1037,146,72,-1,146
2067,51.15.123.104-8333-1033,-1,-1,-1
2068,84.234.96.115-8333-1033,-1,-1,-1
2069,104.238.186.129-8333-1036,145,72,-1,145
2070,5.9.50.87-8333-1033,124,62,124,-1
2071,157.245.189.191-8333-1036,118,112,118,105
2072,87.197.191.30-8333-1033,-1,-1,-1,-1
2073,185.62.58.138-8333-1037,-1,-1,-1
2074,163.172.90.78-8333-1033,-1,-1,-1
2075,163.172.60.144-8333-1037,-1,-1,-1
2076,159.89.205.184-8333-1032,96,48,-1,96
2077,138.197.190.145-8333-1036,-1,-1,-1,-1,-1
2078,132.249.239.163-8333-1037,-1,-1,-1
2079,162.62.18.226-8333-1033,72,36,-1,72
2080,52.30.154.84-8333-12,-1,-1,-1
2081,194.14.246.205-8333-1037,135,44,-1,-1,135
2082,198.27.83.210-8333-1033,-1,-1,-1,-1
2083,209.93.130.138-8333-1037,-1,-1,-1
2084,24.142.139.60-8333-1037,-1,-1,-1
2085,45.76.102.55-8333-1036,131,86,131,-1,128
2086,139.59.16.118-30000-1037,-1,-1,-1
2087,212.51.146.169-8333-1037,132,132,132
2088,52.221.194.33-8333-1037,-1,-1,-1
2089,45.77.163.0-8333-1036,-1,-1,-1
2090,71.13.20.33-8333-1033,-1,-1,-1,-1
2091,184.175.21.81-8333-1033,63,31,63,-1
2092,172.99.120.113-8333-1037,-1,-1,-1
2093,64.182.119.36-8333-1037,113,56,-1,113
2094,91.226.212.39-8333-1037,115,115,115
2095,174.138.51.147-8333-1037,-1,-1,-1
2096,54.180.26.23-8333-1032,80,80,80
2097,144.76.103.42-8433-1037,-1,-1,-1
2098,66.229.163.226-8333-1033,84,51,-1,84,71
2099,104.199.254.3-8333-1037,-1,-1,-1
2100,5.45.79.2-8333-1037,-1,-1,-1
2101,24.139.223.35-8333-1033,-1,-1,-1
2102,99.228.203.207-8333-1033,68,61,54,68
2103,109.149.43.202-8333-1033,130,130,130
2104,159.69.221.135-8333-1036,110,54,110,-1
2105,173.255.194.65-8333-1036,-1,-1,-1,-1
2106,91.211.89.84-8333-1037,61,30,61,-1
2107,3.86.104.179-8333-1037,-1,-1,-1
2108,68.134.67.138-8333-1037,60,60,60
2109,184.162.36.145-8333-1033,75,37,75,-1
2110,100.37.149.103-8333-1033,109,109,109
2111,213.174.156.78-8333-1037,-1,-1,-1,-1
2112,157.230.117.175-7333-1037,117,117,117
2113,13.229.203.245-8333-1037,104,52,-1,104
2114,58.173.154.44-8333-1037,-1,-1,-1,-1
2115,76.240.162.156-8333-1037,132,120,108,132
2116,188.104.207.228-8333-1037,-1,-1,-1
2117,24.153.41.161-8333-1033,126,62,-1,126
2118,37.187.0.47-8333-1033,-1,-1,-1,-1
2119,144.76.98.163-8333-13,-1,-1,-1,-1
2120,80.240.24.82-8333-1036,131,130,130,131
2121,108.44.160.73-8335-21,-1,-1,-1
2122,24.5.85.166-8333-1037,-1,-1,-1
2123,178.62.65.29-8333-1033,91,91,91
2124,47.52.204.157-8333-13,-1,-1,-1
2125,136.244.108.119-8333-1037,-1,-1,-1
2126,104.248.84.0-8333-1036,-1,-1,-1
2127,68.142.33.36-8333-1033,98,98,98
2128,69.59.18.206-8333-1033,178,59,-1,178,-1
2129,180.150.52.37-8333-1033,87,43,-1,87
2130,94.23.212.207-8333-1033,-1,-1,-1
2131,81.82.212.87-8333-1037,-1,-1,-1
2132,52.79.243.199-8333-13,91,45,91,-1
2133,51.75.55.212-8333-1037,-1,-1,-1,-1
2134,81.105.101.129-8333-1037,-1,-1,-1
2135,47.244.125.150-8333-1037,-1,-1,-1
2136,78.94.218.178-8333-1037,-1,-1,-1
2137,95.179.206.116-8333-1036,-1,-1,-1
2138,104.248.33.25-8333-1037,-1,-1,-1
2139,62.210.162.89-8333-12,-1,-1,-1
2140,51.91.82.15-8333-1033,-1,-1,-1
2141,217.133.12.80-8333-1037,-1,-1,-1
2142,95.179.191.229-8333-1032,-1,-1,-1
2143,129.13.189.206-8333-1036,-1,-1,-1
2144,93.104.213.244-8333-1037,-1,-1,-1
2145,81.38.232.113-8333-1033,-1,-1,-1
2146,51.83.251.206-8333-1037,-1,-1,-1
2147,193.30.123.209-8333-1033,128,64,-1,128
2148,207.180.229.150-8333-13,-1,-1,-1
2149,212.34.242.186-8333-1037,-1,-1,-1
2150,52.29.60.234-8333-1033,118,77,114,-1,118
2151,82.45.231.13-8333-1037,115,115,115
2152,66.42.63.80-8333-1036,-1,-1,-1,-1
2153,91.1.188.129-8333-1033,-1,-1,-1
2154,185.211.59.50-8333-1033,-1,-1,-1
2155,185.189.48.226-8333-1036,-1,-1,-1,-1
2156,109.236.88.130-8333-1037,-1,-1,-1,-1
2157,165.166.180.30-8333-1037,-1,-1,-1,-1
2158,5.146.20.170-8333-1033,-1,-1,-1
2159,34.87.75.75-8333-1033,-1,-1,-1
2160,46.101.215.245-8333-1033,-1,-1,-1,-1
2161,87.244.227.100-8333-1033,-1,-1,-1
2162,176.99.2.207-8333-1037,-1,-1,-1
2163,185.180.221.200-8333-1037,-1,-1,-1,-1
2164,63.32.210.247-8333-12,-1,-1,-1
2165,5.189.187.89-8333-1037,-1,-1,-1
2166,84.246.200.122-8333-1037,109,54,109,-1
2167,167.86.90.239-8333-1037,-1,-1,-1
2168,3.115.164.24-8333-1037,-1,-1,-1
2169,195.56.63.5-8333-1033,-1,-1,-1
2170,176.9.22.148-8333-13,-1,-1,-1,-1
2171,52.221.219.39-8333-1037,-1,-1,-1
2172,104.148.155.253-8333-1033,-1,-1,-1,-1
2173,46.4.21.249-8333-1037,-1,-1,-1
2174,85.184.138.108-8333-1037,-1,-1,-1
2175,82.23.106.56-8333-1037,94,46,-1,94
2176,90.191.241.9-8333-1037,-1,-1,-1
2177,185.232.28.254-8333-1036,-1,-1,-1
2178,78.132.56.222-8333-1033,86,86,86
2179,73.153.86.109-8333-1036,-1,-1,-1,-1
2180,208.76.252.198-8333-1037,-1,-1,-1,-1
2181,213.202.212.78-8333-13,123,78,123,113,-1
2182,47.91.166.134-8333-13,-1,-1,-1
2183,178.128.53.198-8333-1033,-1,-1,-1
2184,1.32.63.57-8333-1037,-1,-1,-1,-1
2185,175.116.61.74-8333-1033,38,38,38
2186,60.205.106.205-8333-5,71,35,-1,71
2187,18.206.238.251-8333-1037,-1,-1,-1,-1
2188,216.221.35.178-8333-1037,-1,-1,-1
2189,37.57.207.251-8333-1037,-1,-1,-1
2190,88.86.116.140-8333-1033,-1,-1,-1,-1
2191,74.98.242.97-8333-1033,92,46,-1,92
2192,144.202.37.121-8333-1036,-1,-1,-1,-1
2193,207.148.0.89-8333-1036,-1,-1,-1,-1
2194,66.42.105.233-8333-1036,-1,-1,-1
2195,45.32.103.133-8333-1036,94,46,-1,94
2196,128.199.202.168-8333-1033,-1,-1,-1,-1,-1
2197,159.65.7.49-8333-1037,-1,-1,-1
2198,120.79.92.64-8333-1033,82,40,-1,82
2199,104.62.47.181-8333-1033,104,102,104,101
2200,80.232.249.173-8333-1037,-1,-1,-1
2201,68.183.188.105-8333-1037,-1,-1,-1
2202,95.87.226.56-8333-1033,100,100,100
2203,54.38.235.254-8333-1033,-1,-1,-1,-1
2204,94.114.70.65-8333-1037,-1,-1,-1
2205,46.190.75.138-8333-1033,-1,-1,-1
2206,67.251.1.69-8333-13,-1,-1,-1
2207,52.65.123.63-8333-12,-1,-1,-1
2208,149.248.57.161-8333-1036,137,68,-1,137
2209,13.239.74.62-8333-12,-1,-1,-1
2210,159.69.58.190-20008-1033,-1,-1,-1
2211,207.148.8.47-8333-1036,122,40,-1,-1,122
2212,73.84.152.17-531-1033,46,46,46
2213,66.240.237.172-8333-1033,-1,-1,-1,-1,-1
2214,58.169.240.69-8333-1033,-1,-1,-1
2215,157.245.172.236-8333-1037,-1,-1,-1
2216,89.106.199.38-8333-1033,-1,-1,-1,-1
2217,98.183.66.62-8333-1033,93,92,93,91
2218,130.204.161.3-8333-1033,76,76,76
2219,195.130.59.190-8333-1037,-1,-1,-1
2220,18.188.10.196-8333-12,-1,-1,-1
2221,120.79.9.98-11001-1033,-1,-1,-1
2222,5.144.84.87-8333-4,-1,-1,-1
2223,173.249.51.73-8333-1037,133,66,-1,133
2224,34.69.78.220-8333-1037,-1,-1,-1
2225,71.47.55.44-8333-1037,-1,-1,-1
2226,88.86.116.139-8333-1033,196,138,173,183,196,-1
2227,88.99.150.13-8333-1037,-1,-1,-1
2228,136.244.106.76-8333-1036,114,56,-1,114
2229,47.254.169.197-8333-1037,-1,-1,-1,-1
2230,85.25.194.12-8333-1033,103,64,-1,103,90
2231,79.50.229.100-8333-1037,-1,-1,-1
2232,142.44.176.162-8333-1037,-1,-1,-1
2233,86.164.227.200-8333-1033,-1,-1,-1
2234,115.70.110.4-8333-1033,-1,-1,-1,-1,-1
2235,47.108.21.116-8333-1033,96,31,-1,96,-1
2236,51.15.227.48-8333-1037,-1,-1,-1
2237,144.76.185.71-8333-1037,-1,-1,-1
2238,70.27.54.94-8333-1033,-1,-1,-1
2239,50.211.203.180-8333-1037,-1,-1,-1
2240,62.20.250.39-8333-1037,-1,-1,-1
2241,93.79.162.18-8333-1033,-1,-1,-1,-1
2242,213.136.78.113-8333-5,-1,-1,-1
2243,157.245.164.235-8333-13,-1,-1,-1,-1
2244,47.90.244.228-8333-1033,-1,-1,-1,-1
2245,96.31.19.80-8333-1033,-1,-1,-1,-1
2246,52.7.233.13-8333-33,-1,-1,-1,-1
2247,172.81.183.236-8333-1037,131,131,131
2248,64.225.36.15-8333-1036,129,64,129,-1
2249,89.28.117.31-8333-1033,124,81,120,124,-1
2250,5.9.120.188-8333-13,-1,-1,-1,-1,-1
2251,18.184.16.158-8333-1036,146,72,146,-1
2252,5.254.101.226-8333-1037,146,72,146,-1
2253,217.23.140.103-8344-5,-1,-1,-1,-1
2254,50.39.116.124-8333-1037,-1,-1,-1
2255,198.13.32.23-8333-1036,116,58,116,-1
2256,68.36.95.102-8333-1037,-1,-1,-1
2257,72.230.237.11-8333-1033,-1,-1,-1,-1
2258,93.115.29.28-8333-13,-1,-1,-1,-1
2259,116.203.29.242-8333-1037,123,61,123,-1
2260,144.202.89.33-8333-1036,145,133,145,121
2261,62.210.131.148-8333-1037,-1,-1,-1,-1
2262,95.216.240.106-8333-1037,-1,-1,-1
2263,176.9.104.69-8333-1037,-1,-1,-1
2264,5.39.80.118-8333-1033,-1,-1,-1,-1
2265,88.86.116.141-8333-1033,-1,-1,-1,-1,-1
2266,178.63.43.166-8333-1037,-1,-1,-1
2267,45.116.165.217-8333-1037,113,113,113
2268,71.33.232.126-8333-1037,111,106,101,111
2269,18.144.54.86-8333-1037,-1,-1,-1
2270,195.201.87.244-8333-1033,121,60,121,-1
2271,68.183.186.231-8333-1037,-1,-1,-1
2272,70.131.38.109-8333-1033,85,42,-1,85
2273,122.61.218.128-8333-1037,-1,-1,-1
2274,109.247.147.228-8333-1033,-1,-1,-1,-1
2275,47.75.181.89-8333-13,-1,-1,-1
2276,169.255.56.123-8333-1037,-1,-1,-1
2277,85.214.49.250-8333-1033,-1,-1,-1,-1
2278,35.206.171.89-8333-1037,-1,-1,-1
2279,197.86.190.15-8333-1037,58,58,58
2280,109.120.148.40-8333-1037,127,122,116,127
2281,81.4.102.69-8333-1036,66,32,66,-1
2282,98.232.197.95-8333-1033,-1,-1,-1,-1
2283,5.9.140.228-8333-1033,-1,-1,-1,-1
2284,46.4.96.146-8332-1033,-1,-1,-1,-1
2285,3.15.34.184-8333-1037,-1,-1,-1,-1,-1
2286,99.199.36.102-8333-1033,131,43,131,-1,-1
2287,67.149.114.204-8333-1033,-1,-1,-1,-1
2288,136.243.58.134-8333-12,61,61,61
2289,85.164.6.196-8333-1037,-1,-1,-1
2290,50.72.75.79-8333-1032,-1,-1,-1
2291,202.179.130.71-8333-1033,-1,-1,-1
2292,104.248.191.98-8333-1037,110,54,-1,110
2293,176.61.60.76-8333-1033,-1,-1,-1
2294,116.203.151.175-8333-1036,104,52,-1,104
2295,68.183.106.249-8333-1033,-1,-1,-1
2296,91.154.23.91-8333-1033,-1,-1,-1
2297,155.138.148.253-8333-1036,140,70,-1,140
2298,54.162.180.125-8333-1037,-1,-1,-1
2299,88.99.82.23-8333-1036,117,38,117,-1,-1
2300,35.229.219.252-8333-1033,-1,-1,-1
2301,35.213.18.190-8333-13,-1,-1,-1,-1
2302,95.216.11.156-8433-1037,-1,-1,-1
2303,64.182.69.233-8333-1033,-1,-1,-1
2304,98.116.105.49-8333-1033,-1,-1,-1
2305,77.40.10.140-8333-1037,-1,-1,-1
2306,51.68.152.18-8333-1037,-1,-1,-1
2307,98.115.159.208-8333-1037,-1,-1,-1
2308,198.58.107.44-8333-1037,105,52,105,-1
2309,206.81.11.196-8333-1037,-1,-1,-1
2310,68.48.131.251-8333-1037,-1,-1,-1
2311,67.10.61.12-8333-1037,97,95,93,97
2312,147.135.11.41-8333-1037,-1,-1,-1
2313,185.70.8.42-8333-1033,101,50,-1,101
2314,54.254.183.101-8333-1037,260,260,260
2315,91.121.66.191-8333-1037,-1,-1,-1
2316,47.103.115.7-8333-13,-1,-1,-1
2317,80.123.162.114-8333-1036,-1,-1,-1
2318,141.223.82.143-8333-1037,-1,-1,-1
2319,167.71.225.119-8333-1036,-1,-1,-1,-1
2320,115.68.52.240-8333-5,-1,-1,-1,-1
2321,83.240.89.70-8333-1033,63,63,63
2322,130.83.239.98-8333-77,-1,-1,-1,-1
2323,84.84.175.216-8333-1037,130,130,130
2324,95.211.212.131-8333-13,-1,-1,-1,-1
2325,190.196.60.122-8333-1037,-1,-1,-1
2326,13.251.95.40-8333-1037,-1,-1,-1,-1
2327,35.180.77.182-8333-12,-1,-1,-1
2328,92.249.143.44-8333-1033,-1,-1,-1,-1,-1
2329,46.246.49.147-8333-1037,-1,-1,-1
2330,151.65.83.145-8333-1037,-1,-1,-1
2331,185.138.35.183-8333-1033,63,15,-1,63,-1,-1
2332,47.185.246.85-8333-1037,-1,-1,-1
2333,71.34.13.234-8333-1037,-1,-1,-1
2334,198.137.202.175-8333-1033,-1,-1,-1
2335,109.198.191.22-8333-1037,175,115,-1,175,170
2336,71.231.157.233-8333-1033,-1,-1,-1
2337,108.61.96.165-8333-1036,110,54,-1,110
2338,5.9.29.249-8333-1037,-1,-1,-1,-1
2339,94.227.168.114-8333-1037,-1,-1,-1
2340,190.189.223.51-8333-1037,-1,-1,-1
2341,71.123.48.17-8333-1033,124,77,107,-1,124
2342,59.12.109.9-8333-1037,-1,-1,-1,-1
2343,70.31.68.33-8333-1037,101,101,101
2344,47.74.146.243-8333-1037,-1,-1,-1
2345,35.187.195.26-8333-1037,235,234,235,232
2346,207.246.70.254-8333-1036,-1,-1,-1,-1
2347,144.76.60.133-8446-1037,-1,-1,-1
2348,81.10.250.42-8333-1033,109,36,-1,-1,109
2349,83.208.193.242-8333-1037,-1,-1,-1
2350,147.135.136.189-8333-1037,166,102,141,-1,166
2351,130.185.109.17-8333-5,90,44,90,-1
2352,95.211.139.215-8333-77,-1,-1,-1
2353,47.93.27.121-8333-13,129,42,-1,-1,129
2354,157.13.61.89-8333-1037,-1,-1,-1
2355,104.57.178.131-8333-1037,-1,-1,-1
2356,95.146.46.213-8333-1032,-1,-1,-1
2357,95.179.220.52-8333-1036,-1,-1,-1,-1
2358,157.245.187.13-8333-1036,-1,-1,-1,-1
2359,134.209.226.160-8333-1037,220,212,220,204
2360,108.241.35.51-8333-1037,-1,-1,-1
2361,52.199.14.66-8333-1037,-1,-1,-1
